FL_DATE,DEP_TIME,DEP_DELAY,ARR_TIME,ARR_DELAY,AIR_TIME,DISTANCE
20060101,0905,5,1229,19,350,2475
20060102,1147,167,1546,216,343,2475
20060103,0853,-7,1208,-2,344,2475
20060104,0855,-5,1157,-13,331,2475
20060105,0857,-3,1153,-17,321,2475
20060106,0856,-4,1138,-32,320,2475
20060108,0857,-3,1208,-2,346,2475
20060109,0903,3,1210,0,334,2475
20060110,0853,-7,1149,-21,334,2475
20060111,0908,8,1200,-10,321,2475
20060112,0855,-5,1143,-27,321,2475
20060113,0853,-7,1204,-6,327,2475
20060115,0947,47,1323,73,333,2475
20060116,0856,-4,1156,-14,329,2475
20060117,0856,-4,1159,-11,337,2475
20060118,0859,-1,1214,4,342,2475
20060119,0858,-2,1212,2,343,2475
20060120,0857,-3,1202,-8,343,2475
20060122,0852,-8,1201,-9,342,2475
20060123,0856,-4,1209,-1,338,2475
20060124,0856,-4,1157,-13,329,2475
20060125,0859,-1,1155,-15,328,2475
20060126,0851,-9,1143,-27,322,2475
20060127,0930,30,1226,16,322,2475
20060129,0914,14,1155,-15,317,2475
20060130,0853,-7,1159,-11,330,2475
20060131,0856,-4,1202,-8,344,2475
20060101,0933,3,1748,3,281,2475
20060102,0949,19,1844,59,280,2475
20060103,0930,0,1746,1,269,2475
20060104,0939,9,1731,-14,272,2475
20060105,0934,4,1820,35,295,2475
20060106,0950,20,1750,5,283,2475
20060107,0929,-1,1725,-20,275,2475
20060108,0931,1,1724,-21,274,2475
20060109,1153,143,1952,127,276,2475
20060110,0923,-7,1724,-21,278,2475
20060111,0932,2,1808,23,303,2475
20060112,0925,-5,1742,-3,292,2475
20060113,1009,39,1842,57,298,2475
20060114,0932,2,1734,-11,283,2475
20060115,0928,-2,1721,-24,270,2475
20060116,0933,3,1718,-27,262,2475
20060117,0928,-2,1728,-17,280,2475
20060118,1039,69,1829,44,270,2475
20060119,1006,36,1815,30,274,2475
20060120,0941,11,1713,-32,255,2475
20060121,0932,2,1725,-20,264,2475
20060122,0928,-2,1727,-18,276,2475
20060123,0927,-3,1728,-17,279,2475
20060124,0927,-3,1745,0,292,2475
20060125,0925,-5,1732,-13,282,2475
20060126,0924,-6,1739,-6,292,2475
20060127,0932,2,1734,-11,279,2475
20060128,0929,-1,1728,-17,282,2475
20060129,1022,52,1843,58,292,2475
20060130,0925,-5,1758,13,306,2475
20060131,0927,-3,1735,-10,283,2475
20060101,1159,-1,1522,19,348,2475
20060102,1202,2,1529,26,348,2475
20060103,1154,-6,1519,16,343,2475
20060104,1157,-3,1452,-11,329,2475
20060105,1157,-3,1440,-23,319,2475
20060106,1155,-5,1502,-1,315,2475
20060107,1152,-8,1459,-4,333,2475
20060108,1158,-2,1503,0,341,2475
20060109,1158,-2,1455,-8,328,2475
20060110,1155,-5,1447,-16,327,2475
20060111,1154,-6,1449,-14,324,2475
20060112,1158,-2,1454,-9,319,2475
20060113,1202,2,1446,-17,317,2475
20060114,1154,-6,1446,-17,332,2475
20060115,1257,57,1644,101,330,2475
20060116,1202,2,1505,2,335,2475
20060117,1155,-5,1452,-11,332,2475
20060118,1159,-1,1501,-2,338,2475
20060119,1158,-2,1500,-3,349,2475
20060120,1153,-7,1507,4,352,2475
20060121,1158,-2,1514,11,344,2475
20060122,1154,-6,1526,23,341,2475
20060123,1153,-7,1456,-7,337,2475
20060124,1159,-1,1503,0,333,2475
20060125,1157,-3,1452,-11,327,2475
20060126,1154,-6,1442,-21,331,2475
20060127,1154,-6,1454,-9,330,2475
20060128,1151,-9,1459,-4,338,2475
20060129,1157,-3,1452,-11,329,2475
20060130,1155,-5,1448,-15,331,2475
20060131,1149,-11,1458,-5,333,2475
20060101,1230,0,2033,-16,279,2475
20060102,1326,56,2131,42,270,2475
20060103,1256,26,2122,33,284,2475
20060104,1226,-4,2038,-11,281,2475
20060105,1230,0,2056,7,292,2475
20060106,1229,-1,2043,-6,288,2475
20060107,1227,-3,2016,-33,269,2475
20060108,1228,-2,2021,-28,268,2475
20060109,1229,-1,2041,-8,279,2475
20060110,1226,-4,2058,9,283,2475
20060111,1231,1,2113,24,301,2475
20060112,1229,-1,2043,-6,286,2475
20060113,1300,30,2159,70,318,2475
20060114,1232,2,2054,5,288,2475
20060115,1415,105,2212,83,267,2475
20060116,1226,-4,2020,-29,271,2475
20060117,1230,0,2039,-10,281,2475
20060118,1230,0,2032,-17,272,2475
20060119,1227,-3,2040,-9,271,2475
20060120,1238,8,2034,-15,271,2475
20060121,1229,-1,2031,-18,270,2475
20060122,1225,-5,2019,-30,270,2475
20060123,1227,-3,2030,-19,272,2475
20060124,1229,-1,2029,-20,274,2475
20060125,1229,-1,2042,-7,288,2475
20060126,1305,35,2112,23,284,2475
20060127,1230,0,2036,-13,284,2475
20060128,1228,-2,2027,-22,274,2475
20060129,1226,-4,2059,10,294,2475
20060130,1221,-9,2044,-5,285,2475
20060131,1230,0,2038,-11,290,2475
20060101,1001,-4,1507,26,516,3784
20060102,1006,1,1506,25,505,3784
20060103,1003,-2,1454,13,503,3784
20060104,1005,0,1502,21,510,3784
20060105,1002,-3,1445,4,498,3784
20060106,1005,0,1431,-10,473,3784
20060107,1003,-2,1428,-13,482,3784
20060108,1003,-2,1414,-27,466,3784
20060109,1005,0,1416,-25,452,3784
20060110,1002,-3,1414,-27,457,3784
20060111,0958,-7,1359,-42,462,3784
20060112,0958,-7,1417,-24,477,3784
20060113,1003,-2,1414,-27,469,3784
20060114,0956,-9,1445,4,501,3784
20060115,1003,-2,1434,-7,489,3784
20060116,0959,-6,1443,2,496,3784
20060117,1001,-4,1433,-8,491,3784
20060118,1004,-1,1432,-9,492,3784
20060119,1003,-2,1449,8,507,3784
20060120,1000,-5,1428,-13,491,3784
20060121,1002,-3,1431,-10,489,3784
20060122,1001,-4,1517,36,501,3784
20060123,1001,-4,1427,-14,482,3784
20060124,1006,1,1448,7,492,3784
20060125,1003,-2,1431,-10,485,3784
20060126,0959,-6,1434,-7,485,3784
20060127,1005,0,1424,-17,472,3784
20060128,1017,12,1417,-24,455,3784
20060129,1003,-2,1410,-31,465,3784
20060130,1006,1,1418,-23,469,3784
20060131,1011,6,1408,-33,452,3784
20060101,1831,36,0504,8,380,3711
20060102,1758,3,0441,-15,387,3711
20060103,1811,16,0448,-8,382,3711
20060104,1751,-4,0445,-11,399,3711
20060105,1800,5,0459,3,403,3711
20060106,1745,-10,0439,-17,401,3711
20060107,1751,-4,0454,-2,401,3711
20060108,1754,-1,0448,-8,403,3711
20060109,1755,0,0517,21,427,3711
20060110,1757,2,0516,20,420,3711
20060111,1746,-9,0451,-5,410,3711
20060112,1747,-8,0451,-5,411,3711
20060113,1902,67,0559,63,405,3711
20060114,1751,-4,0448,-8,403,3711
20060115,1755,0,0504,8,409,3711
20060116,1751,-4,0448,-8,405,3711
20060117,1752,-3,0433,-23,388,3711
20060118,1749,-6,0449,-7,406,3711
20060119,1748,-7,0438,-18,396,3711
20060120,1756,1,0457,1,406,3711
20060121,1752,-3,0456,0,411,3711
20060122,1802,7,0459,3,397,3711
20060123,1759,4,0449,-7,396,3711
20060124,1758,3,0450,-6,397,3711
20060125,1749,-6,0456,0,410,3711
20060126,1747,-8,0453,-3,408,3711
20060127,1749,-6,0511,15,422,3711
20060128,1752,-3,0523,27,438,3711
20060129,1753,-2,0503,7,416,3711
20060130,1749,-6,0504,8,424,3711
20060131,1751,-4,0504,8,421,3711
20060101,1151,-4,1645,24,504,3711
20060102,1156,1,1633,12,490,3711
20060103,1153,-2,1637,16,493,3711
20060104,1153,-2,1619,-2,475,3711
20060105,1156,1,1645,24,494,3711
20060106,1153,-2,1558,-23,463,3711
20060107,1155,0,1617,-4,474,3711
20060108,1155,0,1607,-14,471,3711
20060109,1156,1,1554,-27,448,3711
20060110,1154,-1,1547,-34,447,3711
20060111,1224,29,1633,12,458,3711
20060112,1153,-2,1609,-12,478,3711
20060113,1155,0,1552,-29,456,3711
20060114,1155,0,1619,-2,479,3711
20060115,1153,-2,1621,0,481,3711
20060116,1151,-4,1638,17,494,3711
20060117,1151,-4,1618,-3,487,3711
20060118,1151,-4,1629,8,482,3711
20060119,1149,-6,1641,20,498,3711
20060120,1151,-4,1635,14,497,3711
20060121,1356,121,1811,110,473,3711
20060122,1205,10,1627,6,478,3711
20060123,1153,-2,1639,18,504,3711
20060124,1154,-1,1645,24,495,3711
20060125,1150,-5,1633,12,486,3711
20060126,1149,-6,1609,-12,473,3711
20060127,1151,-4,1622,1,469,3711
20060128,1157,2,1551,-30,448,3711
20060129,1153,-2,1554,-27,456,3711
20060130,1154,-1,1551,-30,450,3711
20060131,1223,28,1609,-12,447,3711
20060101,1836,36,0542,26,393,3784
20060102,1814,14,0508,-8,390,3784
20060103,1800,0,0457,-19,391,3784
20060104,1756,-4,0504,-12,409,3784
20060105,1758,-2,0504,-12,408,3784
20060106,1812,12,0530,14,417,3784
20060107,1755,-5,0511,-5,416,3784
20060108,1754,-6,0512,-4,419,3784
20060109,1757,-3,0540,24,445,3784
20060110,1753,-7,0519,3,429,3784
20060111,1758,-2,0516,0,418,3784
20060112,1754,-6,0512,-4,421,3784
20060113,1759,-1,0518,2,411,3784
20060114,1754,-6,0506,-10,410,3784
20060115,1753,-7,0521,5,425,3784
20060116,1756,-4,0508,-8,412,3784
20060117,1801,1,0511,-5,406,3784
20060118,1757,-3,0508,-8,411,3784
20060119,1804,4,0513,-3,409,3784
20060120,1756,-4,0509,-7,415,3784
20060121,1750,-10,0512,-4,418,3784
20060122,1756,-4,0511,-5,414,3784
20060123,1754,-6,0503,-13,407,3784
20060124,1755,-5,0504,-12,408,3784
20060125,1753,-7,0519,3,421,3784
20060126,1753,-7,0515,-1,419,3784
20060127,1755,-5,0520,4,423,3784
20060128,1750,-10,0525,9,423,3784
20060129,1746,-14,0529,13,437,3784
20060130,1747,-13,0512,-4,422,3784
20060131,1758,-2,0515,-1,417,3784
20060101,2252,22,0658,15,261,2475
20060102,2300,30,0704,21,272,2475
20060103,2228,-2,0621,-22,264,2475
20060104,2237,7,0653,10,286,2475
20060105,2230,0,0652,9,289,2475
20060106,2226,-4,0634,-9,281,2475
20060107,2232,2,0627,-16,264,2475
20060108,2242,12,0638,-5,274,2475
20060109,2229,-1,0652,9,285,2475
20060110,2231,1,0652,9,290,2475
20060111,2231,1,0702,19,286,2475
20060112,2229,-1,0648,5,287,2475
20060113,2241,11,0658,15,291,2475
20060114,2313,43,0713,30,278,2475
20060115,2244,14,0646,3,272,2475
20060116,2228,-2,0626,-17,274,2475
20060117,2225,-5,0650,7,295,2475
20060118,2227,-3,0622,-21,270,2475
20060119,2235,5,0634,-9,267,2475
20060120,2252,22,0656,13,259,2475
20060121,2233,3,0617,-26,258,2475
20060122,2229,-1,0647,4,276,2475
20060123,2228,-2,0634,-9,279,2475
20060124,2225,-5,0643,0,281,2475
20060125,2231,1,0636,-7,280,2475
20060126,2237,7,0647,4,281,2475
20060127,2243,13,0653,10,280,2475
20060128,2228,-2,0635,-8,279,2475
20060129,2230,0,0635,-8,280,2475
20060130,2225,-5,0634,-9,275,2475
20060131,2232,2,0657,14,286,2475
20060101,2339,-1,0620,-15,266,2486
20060102,2338,-2,0618,-17,265,2486
20060103,2400,20,0641,6,257,2486
20060104,2335,-5,0624,-11,268,2486
20060105,2337,-3,0628,-7,272,2486
20060106,2339,-1,0627,-8,276,2486
20060107,2339,-1,0658,23,294,2486
20060108,2337,-3,0704,29,305,2486
20060109,2338,-2,0706,31,295,2486
20060110,2337,-3,0652,17,297,2486
20060111,2338,-2,0635,0,280,2486
20060112,2330,-10,0655,20,298,2486
20060113,2331,-9,0638,3,296,2486
20060114,2331,-9,0636,1,286,2486
20060115,2334,-6,0622,-13,273,2486
20060116,2332,-8,0617,-18,264,2486
20060117,2331,-9,0622,-13,272,2486
20060118,0014,34,0721,46,288,2486
20060119,2336,-4,0628,-7,276,2486
20060120,2348,8,0640,5,279,2486
20060121,2331,-9,0624,-11,280,2486
20060122,2332,-8,0633,-2,278,2486
20060123,0020,40,0700,25,263,2486
20060124,2329,-11,0607,-28,265,2486
20060125,2334,-6,0633,-2,280,2486
20060126,2330,-10,0654,19,303,2486
20060127,2329,-11,0645,10,300,2486
20060128,2334,-6,0649,14,296,2486
20060129,2315,-25,0632,-3,297,2486
20060130,2326,-14,0648,13,300,2486
20060131,2326,-14,0614,-21,274,2486
20060101,1126,-4,1452,4,357,2586
20060102,1132,2,1448,0,357,2586
20060103,1127,-3,1502,14,365,2586
20060104,1127,-3,1432,-16,344,2586
20060105,1131,1,1434,-14,337,2586
20060106,1123,-7,1435,-13,349,2586
20060107,1124,-6,1456,8,359,2586
20060108,1128,-2,1431,-17,345,2586
20060109,1121,-9,1424,-24,343,2586
20060110,1146,16,1447,-1,340,2586
20060111,1126,-4,1430,-18,341,2586
20060112,1127,-3,1426,-22,338,2586
20060113,1124,-6,1420,-28,335,2586
20060114,1124,-6,1428,-20,338,2586
20060115,1149,19,1522,34,340,2586
20060116,1130,0,1448,0,351,2586
20060117,1437,187,1800,192,366,2586
20060118,1121,-9,1430,-18,346,2586
20060119,1130,0,1445,-3,355,2586
20060120,1123,-7,1448,0,364,2586
20060121,1136,6,1445,-3,349,2586
20060122,1124,-6,1436,-12,352,2586
20060123,1123,-7,1431,-17,344,2586
20060124,1124,-6,1421,-27,341,2586
20060125,1126,-4,1431,-17,344,2586
20060126,1128,-2,1428,-20,333,2586
20060127,1124,-6,1423,-25,336,2586
20060128,1126,-4,1446,-2,355,2586
20060129,1126,-4,1421,-27,339,2586
20060130,1125,-5,1449,1,353,2586
20060131,1121,-9,1445,-3,353,2586
20060101,1645,285,0046,263,280,2586
20060102,1158,-2,2037,14,279,2586
20060103,1203,3,2016,-7,282,2586
20060104,1155,-5,2006,-17,287,2586
20060105,1155,-5,2009,-14,299,2586
20060106,1156,-4,2019,-4,293,2586
20060107,1153,-7,1954,-29,277,2586
20060108,1202,2,2001,-22,281,2586
20060109,1159,-1,2013,-10,294,2586
20060110,1158,-2,2029,6,303,2586
20060111,1325,85,2155,92,304,2586
20060112,1154,-6,2013,-10,298,2586
20060113,1155,-5,2146,83,317,2586
20060114,1156,-4,2023,0,307,2586
20060115,1325,85,2146,83,295,2586
20060116,1152,-8,2008,-15,290,2586
20060117,1155,-5,2007,-16,290,2586
20060118,1158,-2,2000,-23,278,2586
20060119,1156,-4,2011,-12,286,2586
20060120,1156,-4,1955,-28,278,2586
20060121,1155,-5,1959,-24,288,2586
20060122,1153,-7,2006,-17,293,2586
20060123,1155,-5,2013,-10,298,2586
20060124,1156,-4,2023,0,297,2586
20060125,1303,63,2124,61,301,2586
20060126,1157,-3,2018,-5,300,2586
20060127,1157,-3,2004,-19,291,2586
20060128,1151,-9,2003,-20,287,2586
20060129,1151,-9,2034,11,304,2586
20060130,1152,-8,2025,2,298,2586
20060131,1157,-3,2012,-11,292,2586
20060101,0021,141,0827,132,279,2586
20060102,2211,11,0623,8,278,2586
20060103,2248,48,0649,34,276,2586
20060104,2158,-2,0613,-2,289,2586
20060105,2155,-5,0613,-2,293,2586
20060106,2159,-1,0558,-17,278,2586
20060107,2156,-4,0549,-26,273,2586
20060108,2157,-3,0610,-5,287,2586
20060109,2154,-6,0614,-1,298,2586
20060110,2157,-3,0628,13,302,2586
20060111,2154,-6,0617,2,289,2586
20060112,2151,-9,0617,2,295,2586
20060113,2155,-5,0608,-7,291,2586
20060114,2158,-2,0634,19,302,2586
20060115,0036,156,0846,151,282,2586
20060116,2153,-7,0556,-19,279,2586
20060117,2153,-7,0633,18,296,2586
20060118,2205,5,0613,-2,284,2586
20060119,2157,-3,0608,-7,286,2586
20060120,2152,-8,0547,-28,274,2586
20060121,2149,-11,0541,-34,269,2586
20060122,2157,-3,0613,-2,291,2586
20060123,2158,-2,0620,5,296,2586
20060124,2155,-5,0617,2,292,2586
20060125,2158,-2,0620,5,292,2586
20060126,2154,-6,0615,0,295,2586
20060127,2157,-3,0604,-11,286,2586
20060128,2149,-11,0558,-17,280,2586
20060129,2152,-8,0606,-9,289,2586
20060130,2159,-1,0608,-7,286,2586
20060131,2153,-7,0601,-14,290,2586
20060101,1051,-9,1400,-4,344,2475
20060102,1101,1,1412,8,346,2475
20060103,1100,0,1410,6,336,2475
20060104,1054,-6,1347,-17,334,2475
20060105,1126,26,1354,-10,309,2475
20060106,1055,-5,1346,-18,326,2475
20060107,1055,-5,1401,-3,334,2475
20060108,1053,-7,1409,5,346,2475
20060109,1056,-4,1347,-17,328,2475
20060110,1056,-4,1356,-8,339,2475
20060111,1109,9,1349,-15,314,2475
20060112,1053,-7,1400,-4,322,2475
20060113,1052,-8,1334,-30,319,2475
20060114,1056,-4,1347,-17,328,2475
20060115,1115,15,1439,35,330,2475
20060116,1058,-2,1346,-18,326,2475
20060117,1056,-4,1408,4,329,2475
20060118,1105,5,1410,6,341,2475
20060119,1056,-4,1417,13,351,2475
20060120,1052,-8,1406,2,349,2475
20060121,1054,-6,1415,11,342,2475
20060122,1058,-2,1437,33,342,2475
20060123,1058,-2,1346,-18,326,2475
20060124,1050,-10,1340,-24,332,2475
20060125,1052,-8,1400,-4,328,2475
20060126,1054,-6,1347,-17,327,2475
20060127,1057,-3,1355,-9,326,2475
20060128,1057,-3,1352,-12,333,2475
20060129,1059,-1,1344,-20,326,2475
20060130,1054,-6,1354,-10,324,2475
20060131,1053,-7,1355,-9,335,2475
20060101,1601,1,0002,-15,281,2586
20060102,1554,-6,2357,-20,270,2586
20060103,1558,-2,0002,-15,278,2586
20060104,1600,0,0015,-2,291,2586
20060105,1557,-3,0023,6,291,2586
20060106,1644,44,0059,42,282,2586
20060107,1556,-4,2345,-32,272,2586
20060108,1555,-5,0019,2,289,2586
20060109,1554,-6,2358,-19,286,2586
20060110,1558,-2,0021,4,296,2586
20060111,1620,20,0031,14,287,2586
20060112,1559,-1,0017,0,289,2586
20060113,1552,-8,0034,17,306,2586
20060114,1554,-6,0017,0,303,2586
20060115,1804,124,0225,128,284,2586
20060116,1601,1,0009,-8,284,2586
20060117,1906,186,0339,202,312,2586
20060118,1557,-3,2354,-23,278,2586
20060119,1600,0,0003,-14,281,2586
20060120,1556,-4,2352,-25,275,2586
20060121,1555,-5,2351,-26,274,2586
20060122,1552,-8,0012,-5,292,2586
20060123,1553,-7,0008,-9,294,2586
20060124,1554,-6,0016,-1,293,2586
20060125,1556,-4,0023,6,291,2586
20060126,1559,-1,0014,-3,295,2586
20060127,1554,-6,2356,-21,286,2586
20060128,1553,-7,2354,-23,284,2586
20060129,1553,-7,0019,2,303,2586
20060130,1558,-2,0013,-4,292,2586
20060131,1629,29,0044,27,291,2586
20060101,1943,103,2330,128,332,2475
20060102,1821,21,2241,79,345,2475
20060103,1849,49,2203,41,337,2475
20060104,1757,-3,2109,-13,322,2475
20060105,1800,0,2112,-10,317,2475
20060106,1805,5,2124,2,315,2475
20060107,1800,0,2119,-3,340,2475
20060108,1757,-3,2117,-5,337,2475
20060109,1800,0,2112,-10,329,2475
20060110,1758,-2,2102,-20,324,2475
20060111,1757,-3,2055,-27,332,2475
20060112,1754,-6,2035,-47,307,2475
20060113,1800,0,2109,-13,325,2475
20060114,1803,3,2156,34,336,2475
20060115,1927,87,2315,113,332,2475
20060116,1800,0,2131,9,330,2475
20060117,1758,-2,2108,-14,337,2475
20060118,1800,0,2148,26,351,2475
20060119,1854,54,2251,89,351,2475
20060120,1813,13,2226,64,341,2475
20060121,1753,-7,2140,18,351,2475
20060122,1756,-4,2123,1,334,2475
20060123,1756,-4,2110,-12,335,2475
20060124,1752,-8,2058,-24,331,2475
20060125,1801,1,2136,14,328,2475
20060126,1757,-3,2132,10,326,2475
20060127,1757,-3,2117,-5,335,2475
20060128,1756,-4,2112,-10,328,2475
20060129,1759,-1,2122,0,323,2475
20060130,1759,-1,2115,-7,333,2475
20060131,1802,2,2113,-9,332,2475
20060101,1509,-6,2306,-18,273,2475
20060102,1516,1,2314,-10,275,2475
20060103,1518,3,2314,-10,271,2475
20060104,1513,-2,2318,-6,281,2475
20060105,1537,22,2346,22,288,2475
20060106,1547,32,2353,29,283,2475
20060108,1514,-1,2309,-15,267,2475
20060109,1512,-3,2315,-9,283,2475
20060110,1512,-3,2323,-1,288,2475
20060111,1510,-5,2333,9,299,2475
20060112,1511,-4,2335,11,288,2475
20060113,1511,-4,2334,10,291,2475
20060115,1531,16,2326,2,271,2475
20060116,1516,1,2305,-19,267,2475
20060117,1511,-4,2316,-8,279,2475
20060118,1513,-2,2303,-21,269,2475
20060119,1519,4,2315,-9,275,2475
20060120,1508,-7,2253,-31,269,2475
20060122,1541,26,2337,13,274,2475
20060123,1509,-6,2303,-21,272,2475
20060124,1511,-4,2312,-12,274,2475
20060125,1508,-7,2311,-13,283,2475
20060126,1511,-4,2329,5,286,2475
20060127,1526,11,2316,-8,273,2475
20060129,1518,3,2339,15,286,2475
20060130,1507,-8,2318,-6,285,2475
20060131,1513,-2,2313,-11,282,2475
20060101,0746,-4,1543,-26,275,2586
20060102,0755,5,1609,0,279,2586
20060103,0753,3,1600,-9,280,2586
20060104,0746,-4,1606,-3,284,2586
20060105,0749,-1,1613,4,294,2586
20060106,0746,-4,1557,-12,292,2586
20060107,0744,-6,1555,-14,282,2586
20060108,0759,9,1622,13,286,2586
20060109,0751,1,1620,11,310,2586
20060110,0745,-5,1609,0,296,2586
20060111,0746,-4,1615,6,301,2586
20060112,0746,-4,1606,-3,291,2586
20060113,0745,-5,1635,26,318,2586
20060114,0755,5,1615,6,299,2586
20060115,0745,-5,1544,-25,277,2586
20060116,0746,-4,1559,-10,288,2586
20060117,0748,-2,1610,1,300,2586
20060118,0900,70,1721,72,275,2586
20060119,0745,-5,1554,-15,288,2586
20060120,0747,-3,1549,-20,279,2586
20060121,0745,-5,1559,-10,286,2586
20060122,0753,3,1558,-11,287,2586
20060123,0744,-6,1611,2,304,2586
20060124,0747,-3,1557,-12,292,2586
20060125,0745,-5,1603,-6,290,2586
20060126,0744,-6,,,,2586
20060127,0750,0,1553,-16,286,2586
20060128,0747,-3,1556,-13,291,2586
20060129,0748,-2,1615,6,296,2586
20060130,0747,-3,1554,-15,290,2586
20060131,0744,-6,1602,-7,300,2586
20060101,0818,18,1211,41,382,2611
20060102,0926,86,1312,102,385,2611
20060103,,,,,,2611
20060104,0758,-2,1109,-21,356,2611
20060105,0756,-4,1059,-31,342,2611
20060106,0757,-3,1101,-29,344,2611
20060107,0755,-5,1101,-29,347,2611
20060108,0757,-3,1155,25,370,2611
20060109,0756,-4,1109,-21,354,2611
20060110,0755,-5,1118,-12,359,2611
20060111,0758,-2,1105,-25,344,2611
20060112,0752,-8,1100,-30,349,2611
20060113,0800,0,1101,-29,340,2611
20060114,0800,0,1125,-5,354,2611
20060115,0803,3,1214,44,351,2611
20060116,0758,-2,1106,-24,343,2611
20060117,0756,-4,1122,-8,359,2611
20060118,0755,-5,1140,10,377,2611
20060119,0756,-4,1142,12,380,2611
20060120,0800,0,1151,21,391,2611
20060121,0803,3,1144,14,382,2611
20060122,0751,-9,1117,-13,359,2611
20060123,0849,49,1323,113,348,2611
20060124,0804,4,1113,-17,351,2611
20060125,0802,2,1152,22,342,2611
20060126,0800,0,1103,-27,342,2611
20060127,0756,-4,1107,-23,351,2611
20060128,0753,-7,1112,-18,354,2611
20060129,0751,-9,1103,-27,348,2611
20060130,0757,-3,1118,-12,353,2611
20060131,0800,0,1116,-14,355,2611
20060101,1406,6,2050,-4,256,2399
20060102,1354,-6,2041,-13,270,2399
20060103,1413,13,2104,10,269,2399
20060104,1425,25,2059,5,251,2399
20060105,1355,-5,2028,-26,257,2399
20060106,1356,-4,2044,-10,275,2399
20060107,1358,-2,2054,0,278,2399
20060108,1356,-4,2124,30,305,2399
20060109,1438,38,2205,71,308,2399
20060110,1353,-7,2052,-2,280,2399
20060111,1352,-8,2050,-4,279,2399
20060112,1358,-2,2050,-4,277,2399
20060113,1346,-14,2103,9,292,2399
20060114,1355,-5,2054,0,280,2399
20060115,1356,-4,2121,27,270,2399
20060116,1354,-6,2026,-28,254,2399
20060117,1445,45,2139,45,278,2399
20060118,1352,-8,2052,-2,278,2399
20060119,1356,-4,2047,-7,274,2399
20060120,1356,-4,2054,0,284,2399
20060121,1356,-4,2045,-9,274,2399
20060122,1356,-4,2048,-6,271,2399
20060123,1353,-7,2041,-13,272,2399
20060124,1349,-11,2028,-26,259,2399
20060125,1352,-8,2108,14,281,2399
20060126,1348,-12,2056,2,287,2399
20060127,1356,-4,2100,6,286,2399
20060128,1355,-5,2105,11,286,2399
20060129,1350,-10,2047,-7,282,2399
20060130,1343,-17,2052,-2,292,2399
20060131,1353,-7,2038,-16,266,2399
20060101,2330,0,0718,-23,267,2475
20060102,2344,14,0754,13,270,2475
20060103,2322,-8,0714,-27,259,2475
20060104,0022,52,0847,66,294,2475
20060105,2326,-4,0745,4,291,2475
20060106,2347,17,0748,7,276,2475
20060107,2334,4,0738,-3,269,2475
20060108,2330,0,0726,-15,268,2475
20060109,2329,-1,0739,-2,279,2475
20060110,2327,-3,0732,-9,286,2475
20060111,0035,65,0846,65,287,2475
20060112,2330,0,0829,48,324,2475
20060113,2334,4,0747,6,284,2475
20060114,0036,66,0823,42,265,2475
20060115,2331,1,0731,-10,270,2475
20060116,2331,1,0730,-11,271,2475
20060117,2325,-5,0726,-15,280,2475
20060118,2323,-7,0732,-9,286,2475
20060119,2328,-2,0732,-9,274,2475
20060120,2344,14,0732,-9,263,2475
20060121,2334,4,0726,-15,258,2475
20060122,2324,-6,0723,-18,270,2475
20060123,2328,-2,0728,-13,274,2475
20060124,2322,-8,0737,-4,289,2475
20060125,2359,29,0810,29,275,2475
20060126,2330,0,0737,-4,280,2475
20060127,2332,2,0740,-1,277,2475
20060128,2326,-4,0722,-19,275,2475
20060129,2356,26,0821,40,288,2475
20060130,2325,-5,0731,-10,274,2475
20060131,2325,-5,0737,-4,283,2475
20060101,0829,-1,1236,10,344,2556
20060102,0829,-1,1229,3,347,2556
20060103,0839,9,1233,7,338,2556
20060104,0831,1,1244,18,354,2556
20060105,0837,7,1230,4,333,2556
20060106,0832,2,1208,-18,319,2556
20060107,0830,0,1208,-18,323,2556
20060108,0830,0,1158,-28,314,2556
20060109,0830,0,1136,-50,289,2556
20060110,0824,-6,1138,-48,291,2556
20060111,0831,1,1201,-25,311,2556
20060112,0913,43,1244,18,318,2556
20060113,0843,13,1217,-9,318,2556
20060114,0827,-3,1201,-25,317,2556
20060115,0828,-2,1211,-15,326,2556
20060116,0828,-2,1227,1,338,2556
20060117,0837,7,1233,7,343,2556
20060118,0825,-5,1211,-15,320,2556
20060119,0836,6,1220,-6,325,2556
20060120,0826,-4,1205,-21,322,2556
20060121,0825,-5,1200,-26,318,2556
20060122,0833,3,1218,-8,331,2556
20060123,0829,-1,1219,-7,333,2556
20060124,0825,-5,1214,-12,332,2556
20060125,0858,28,1257,31,337,2556
20060126,0828,-2,1211,-15,325,2556
20060127,0824,-6,1204,-22,325,2556
20060128,0827,-3,1145,-41,302,2556
20060129,0902,32,1241,15,316,2556
20060130,0826,-4,1153,-33,309,2556
20060131,,,,,,2556
20060101,1328,13,2147,14,276,2475
20060102,1353,38,2213,40,269,2475
20060103,1312,-3,2138,5,282,2475
20060104,1314,-1,2139,6,283,2475
20060105,1317,2,2152,19,302,2475
20060106,1313,-2,2143,10,301,2475
20060108,1316,1,2113,-20,265,2475
20060109,1313,-2,2111,-22,278,2475
20060110,1337,22,2154,21,282,2475
20060111,1315,0,2154,21,305,2475
20060112,1311,-4,2129,-4,293,2475
20060113,1345,30,2229,56,305,2475
20060115,1433,78,2234,61,270,2475
20060116,1318,3,2104,-29,270,2475
20060117,1317,2,2128,-5,282,2475
